Date,Storage Capacity(10000m^3),Precipitation(mm),Inflow(10000m^3),Outflow(10000m^3),Water Level Difference(m),Real-Time,Water Level(m),Useful Storage(10000m^3),Storage Ratio(%)
2020/1/1,9145.40,0.00,4.80,36.10,--,07:00,174.05,6343.13,69.36 
2020/1/2,9145.40,0.00,1.50,40.80,--,07:00,173.97,6308.28,68.98 
2020/1/3,9145.40,0.00,0.03,37.00,--,07:00,173.88,6269.83,68.56 
2020/1/4,9145.40,0.00,0.30,40.20,--,07:00,173.79,6231.39,68.14 
2020/1/5,9145.40,0.00,0.30,41.40,--,07:00,173.69,6188.66,67.67 
2020/1/6,9145.40,0.00,0.30,41.60,--,07:00,173.60,6150.20,67.25 
2020/1/7,9145.40,0.00,0.30,40.90,--,07:00,173.51,6111.77,66.83 
2020/1/8,9145.40,0.00,0.30,40.00,--,07:00,173.41,6069.04,66.36 
2020/1/9,9145.40,0.00,0.30,39.90,--,07:00,173.32,6030.60,65.94 
2020/1/10,9145.40,0.00,0.30,41.30,--,07:00,173.22,5987.87,65.47 
2020/1/11,9145.40,0.00,0.30,40.70,--,07:00,173.13,5949.43,65.05 
2020/1/12,9145.40,0.00,0.30,38.40,--,07:00,173.03,5906.70,64.59 
2020/1/13,9145.40,0.00,0.30,39.30,--,07:00,172.94,5869.01,64.17 
2020/1/14,9145.40,0.00,0.30,40.00,--,07:00,172.85,5831.70,63.77 
2020/1/15,9145.40,0.00,0.30,43.80,--,07:00,172.75,5790.25,63.31 
2020/1/16,9145.40,0.00,0.30,43.90,--,07:00,172.65,5748.49,62.86 
2020/1/17,9145.40,0.00,0.30,48.40,--,07:00,172.53,5699.05,62.32 
2020/1/18,9145.40,0.00,0.30,47.70,--,07:00,172.42,5653.45,61.82 
2020/1/19,9145.40,0.00,0.30,42.60,--,07:00,172.30,5603.70,61.27 
2020/1/20,9145.40,0.00,0.30,44.50,--,07:00,172.21,5566.39,60.87 
2020/1/21,9145.40,0.00,0.30,45.00,--,07:00,172.10,5520.79,60.37 
2020/1/22,9145.40,0.00,0.30,52.30,--,07:00,171.98,5471.28,59.83 
2020/1/23,9145.40,0.00,0.30,55.90,--,07:00,171.84,5414.89,59.21 
2020/1/24,9145.40,0.00,0.30,48.30,--,07:00,171.71,5362.53,58.64 
2020/1/25,9145.40,0.00,0.30,37.80,--,07:00,171.59,5314.19,58.11 
2020/1/26,9145.40,24.60,7.20,38.60,--,07:00,171.52,5286.00,57.8 
2020/1/27,9145.40,0.00,0.50,37.60,--,07:00,171.45,5257.80,57.49 
2020/1/28,9145.40,1.20,0.30,38.60,--,07:00,171.36,5221.55,57.09 
2020/1/29,9145.40,0.00,0.30,37.90,--,07:00,171.26,5181.27,56.65 
2020/1/30,9145.40,0.00,0.30,41.00,--,07:00,171.16,5140.58,56.21 
2020/1/31,9145.40,0.00,0.30,39.40,--,07:00,171.05,5096.69,55.73 
2020/2/1,9145.40,0.00,0.30,39.30,--,08:00,170.95,5057.48,55.3 
2020/2/2,9145.40,0.00,0.30,39.60,--,07:00,170.85,5019.33,54.88 
2020/2/3,9145.40,0.00,0.30,39.40,--,07:00,170.75,4981.18,54.47 
2020/2/4,9145.40,0.00,0.30,39.60,--,07:00,170.65,4943.03,54.05 
2020/2/5,9145.40,0.00,0.30,39.60,--,07:00,170.54,4901.07,53.59 
2020/2/6,9145.40,0.00,0.30,39.90,--,07:00,170.44,4862.92,53.17 
2020/2/7,9145.40,0.00,0.30,39.60,--,07:00,170.34,4824.77,52.76 
2020/2/8,9145.40,0.00,0.30,39.90,--,07:00,170.24,4786.62,52.34 
2020/2/9,9145.40,0.00,0.30,38.30,--,07:00,170.12,4740.84,51.84 
2020/2/10,9145.40,0.00,0.30,39.90,--,07:00,170.02,4702.69,51.42 
2020/2/11,9145.40,0.20,0.30,39.90,--,07:00,169.92,4665.74,51.02 
2020/2/12,9145.40,0.00,0.30,39.90,--,07:00,169.82,4629.10,50.62 
2020/2/13,9145.40,4.80,0.30,39.70,--,07:00,169.72,4592.46,50.22 
2020/2/14,9145.40,20.00,0.50,43.70,--,07:00,169.61,4552.15,49.78 
2020/2/15,9145.40,0.00,0.30,43.10,--,07:00,169.49,4508.18,49.29 
2020/2/16,9145.40,0.00,0.30,39.90,--,07:00,169.37,4464.21,48.81 
2020/2/17,9145.40,5.80,0.40,39.80,--,07:00,169.27,4427.56,48.41 
2020/2/18,9145.40,0.00,0.30,39.90,--,07:00,169.16,4387.26,47.97 
2020/2/19,9145.40,0.00,0.30,39.90,--,08:00,169.05,4346.95,47.53 
2020/2/20,9145.40,0.00,0.30,42.20,--,07:00,168.94,4393.52,48.04 
2020/2/21,9145.40,0.00,0.30,39.90,--,07:00,168.82,4265.32,46.64 
2020/2/22,9145.40,0.00,0.30,39.90,--,07:00,168.71,4226.63,46.22 
2020/2/23,9145.40,0.00,0.30,39.70,--,07:00,168.60,4187.94,45.79 
2020/2/24,9145.40,0.00,0.30,39.90,--,07:00,168.49,4149.25,45.37 
2020/2/25,9145.40,0.00,0.30,42.90,--,07:00,168.37,4107.04,44.91 
