Date,Storage Capacity(10000m^3),Precipitation(mm),Inflow(10000m^3),Outflow(10000m^3),Water Level Difference(m),Real-Time,Water Level(m),Useful Storage(10000m^3),Storage Ratio(%)
2018/1/1,46261.00,0.00,13.00,0.00,--,23:00,213.15,24189.00,52.29 
2018/1/2,46261.00,0.00,14.00,0.00,--,23:00,213.17,24189.00,52.29 
2018/1/3,46261.00,0.00,14.00,0.00,--,23:00,213.18,24216.00,52.35 
2018/1/4,46261.00,9.00,14.00,0.00,--,23:00,213.19,24244.00,52.41 
2018/1/5,46261.00,3.90,13.00,0.00,--,23:00,213.20,24257.00,52.44 
2018/1/6,46261.00,23.20,28.00,0.00,--,23:00,213.22,24285.00,52.5 
2018/1/7,46261.00,1.50,14.00,0.00,--,23:00,213.24,24313.00,52.56 
2018/1/8,46261.00,11.00,55.00,0.00,--,23:00,213.27,24354.00,52.64 
2018/1/9,46261.00,40.90,83.00,0.00,--,23:00,213.32,24423.00,52.79 
2018/1/10,45373.00,5.10,75.80,117.80,--,23:00,213.31,23524.00,51.85 
2018/1/11,45373.00,0.20,61.10,382.10,--,23:00,213.08,23203.00,51.14 
2018/1/12,45373.00,0.00,34.70,188.70,--,23:00,212.96,23035.00,50.77 
2018/1/13,45373.00,0.00,42.00,0.00,--,23:00,212.99,23077.00,50.86 
2018/1/14,45373.00,0.00,42.00,0.00,--,23:00,213.01,23105.00,50.92 
2018/1/15,45373.00,0.00,14.00,0.00,--,23:00,213.04,23147.00,51.01 
2018/1/16,45373.00,0.00,22.00,300.00,--,23:00,212.84,22868.00,50.4 
2018/1/17,45373.00,0.00,23.50,190.50,--,23:00,212.71,22688.00,50 
2018/1/18,45373.00,0.10,28.00,--,--,23:00,212.73,22716.00,50.07 
2018/1/19,45373.00,2.20,28.00,0.00,--,23:00,212.74,22730.00,50.1 
2018/1/20,45373.00,0.20,9.00,300.00,--,23:00,212.56,22481.00,49.55 
2018/1/21,45373.00,0.00,25.60,190.60,--,23:00,212.42,22288.00,49.12 
2018/1/22,45373.00,2.10,42.00,0.00,--,23:00,212.44,22316.00,49.18 
2018/1/23,45373.00,0.40,13.00,0.00,--,23:00,212.46,22343.00,49.24 
2018/1/24,45373.00,0.00,28.00,0.00,--,23:00,212.48,22371.00,49.3 
2018/1/25,45373.00,0.00,15.40,304.40,--,23:00,212.29,22110.00,48.73 
2018/1/26,45373.00,0.00,8.60,458.60,--,23:00,211.96,21659.00,47.74 
2018/1/27,45373.00,0.10,23.00,172.00,--,23:00,211.83,21483.00,47.35 
2018/1/28,45373.00,3.00,14.00,0.00,--,23:00,211.84,21497.00,47.38 
2018/1/29,45373.00,3.20,22.20,266.20,--,23:00,211.65,21240.00,46.81 
2018/1/30,45373.00,4.60,12.60,267.60,--,23:00,211.48,21012.00,46.31 
2018/1/31,45373.00,1.00,12.80,306.80,--,23:00,211.27,20731.00,45.69 
2018/2/1,45373.00,8.50,39.40,463.40,--,23:00,210.95,20307.00,44.76 
2018/2/2,45373.00,0.20,18.40,463.40,--,23:00,210.61,19861.00,43.77 
2018/2/3,45373.00,1.40,25.00,465.00,--,23:00,210.26,19408.00,42.77 
2018/2/4,45373.00,0.20,4.60,465.60,--,23:00,209.91,18960.00,41.79 
2018/2/5,45373.00,0.60,10.60,465.60,--,23:00,209.55,18504.00,40.78 
2018/2/6,45373.00,0.70,17.60,429.60,--,23:00,209.20,18067.00,39.82 
2018/2/7,45373.00,4.60,23.80,271.80,--,23:00,209.00,17819.00,39.27 
2018/2/8,45373.00,15.50,41.80,274.80,--,23:00,208.81,17586.00,38.76 
2018/2/9,45373.00,0.90,30.40,274.40,--,23:00,208.61,17342.00,38.22 
2018/2/10,45373.00,0.00,33.60,275.60,--,23:00,208.41,17100.00,37.69 
2018/2/11,45373.00,4.00,34.20,274.20,--,23:00,208.21,16860.00,37.16 
2018/2/12,45373.00,0.40,24.80,274.80,--,23:00,208.00,16610.00,36.61 
2018/2/13,45373.00,0.00,27.40,274.40,--,23:00,207.79,16363.00,36.06 
2018/2/14,45373.00,0.00,32.00,278.00,--,23:00,207.58,16117.00,35.52 
2018/2/15,45373.00,0.00,22.20,277.20,--,23:00,207.36,15862.00,34.96 
2018/2/16,45373.00,0.00,25.60,277.60,--,23:00,207.13,15598.00,34.38 
2018/2/17,45373.00,0.00,16.80,277.80,--,23:00,206.91,15349.00,33.83 
